Number of Particles,Frame Time,Update Time
186,0.015304,0.015997
186,0.017137,0.015993
186,0.017082,0.016137
187,0.017192,0.01444
187,0.01549,0.015002
187,0.01606,0.014084
187,0.015131,0.01395
188,0.01507,0.014255
188,0.015316,0.014177
188,0.015232,0.014069
188,0.015127,0.014122
188,0.015182,0.013975
188,0.015024,0.014168
188,0.015215,0.01412
188,0.015175,0.013963
188,0.015013,0.014191
188,0.015245,0.014948
188,0.016011,0.015639
189,0.016699,0.014147
189,0.015207,0.014028
189,0.015123,0.014117
189,0.0152,0.014064
189,0.015194,0.014152
189,0.015213,0.014357
189,0.015412,0.014389
189,0.015446,0.014558
189,0.015621,0.014311
189,0.015372,0.014267
189,0.015321,0.01425
190,0.01531,0.0144
190,0.015467,0.014285
190,0.015346,0.014472
190,0.015554,0.01445
190,0.015542,0.014379
190,0.015449,0.014623
190,0.015684,0.014613
190,0.015686,0.01577
191,0.016841,0.014538
192,0.015607,0.015348
192,0.016421,0.014757
192,0.015829,0.015765
192,0.016831,0.015343
193,0.016415,0.015419
193,0.016542,0.015354
193,0.016484,0.014425
193,0.015563,0.014398
194,0.015468,0.015801
194,0.016957,0.015525
194,0.016605,0.01456
194,0.015743,0.01564
194,0.016718,0.014595
194,0.015676,0.014809
194,0.015888,0.014417
194,0.015493,0.015604
194,0.01668,0.014552
194,0.015632,0.014638
194,0.015717,0.01468
194,0.015763,0.014467
194,0.015529,0.015121
194,0.016253,0.014587
194,0.015766,0.014614
195,0.015707,0.015726
196,0.016819,0.016107
196,0.017275,0.016972
196,0.018156,0.016768
196,0.017853,0.015116
197,0.016199,0.014759
197,0.015844,0.014638
197,0.015775,0.014647
197,0.015736,0.015024
197,0.016115,0.015449
197,0.01654,0.014807
197,0.015907,0.014911
197,0.016012,0.0148
197,0.015889,0.015655
197,0.01674,0.01579
197,0.016876,0.014905
198,0.016001,0.01584
198,0.016937,0.015367
198,0.016454,0.015082
198,0.016179,0.015311
198,0.016412,0.014981
198,0.016102,0.01499
198,0.016078,0.01606
198,0.017147,0.014641
198,0.015728,0.015219
198,0.016315,0.014946
198,0.01604,0.014964
198,0.01605,0.014752
199,0.015841,0.014849
200,0.015943,0.014976
200,0.016069,0.014911
200,0.016005,0.014843
200,0.015935,0.014881
200,0.015992,0.016715
200,0.017809,0.014907
200,0.016018,0.015101
200,0.016195,0.014932
200,0.016043,0.015077
200,0.01617,0.015151
201,0.016245,0.015027
201,0.016122,0.014866
202,0.015948,0.015184
202,0.016283,0.01495
202,0.016087,0.015177
202,0.016324,0.015146
202,0.01629,0.015041
202,0.016199,0.01525
202,0.016363,0.015148
202,0.016269,0.016225
203,0.017377,0.014985
203,0.016088,0.015288
203,0.016398,0.015579
203,0.016686,0.015259
203,0.016364,0.015258
203,0.016365,0.015295
203,0.016405,0.015586
203,0.0167,0.015377
203,0.016505,0.01568
204,0.016793,0.01557
204,0.016682,0.015789
204,0.016897,0.015462
204,0.016604,0.016312
204,0.017416,0.016912
204,0.01818,0.016003
204,0.017291,0.017546
204,0.018658,0.017613
205,0.018742,0.015508
205,0.016625,0.015968
206,0.017084,0.015525
207,0.016645,0.015906
207,0.017028,0.015626
207,0.016755,0.015894
207,0.017014,0.015401
207,0.016528,0.015748
207,0.016872,0.015485
208,0.016613,0.015658
208,0.016774,0.015724
209,0.016903,0.015636
209,0.016755,0.015805
209,0.016936,0.015521
209,0.016644,0.015648
209,0.016774,0.015694
209,0.016811,0.016454
209,0.017581,0.01588
209,0.017001,0.015815
210,0.016997,0.015709
211,0.016894,0.016033
211,0.017168,0.016051
211,0.017239,0.016084
211,0.017213,0.015817
212,0.016942,0.01691
212,0.018049,0.015818
213,0.016958,0.015581
213,0.016722,0.016237
213,0.01737,0.016338
214,0.017471,0.01644
214,0.017577,0.015977
214,0.01722,0.01601
214,0.017157,0.015845
214,0.017012,0.016153
214,0.017437,0.016079
214,0.017218,0.016073
214,0.017212,0.01623
214,0.017361,0.016278
214,0.017421,0.016124
214,0.017274,0.016406
214,0.017543,0.016387
214,0.017517,0.01691
214,0.018132,0.015928
214,0.017072,0.015936
214,0.017079,0.016087
214,0.017237,0.01585
214,0.016993,0.016174
214,0.017323,0.016933
214,0.018079,0.016113
214,0.017256,0.016151
214,0.017299,0.016423
215,0.017566,0.016543
215,0.017737,0.016134
216,0.01729,0.016198
216,0.017356,0.018137
216,0.019362,0.018917
216,0.020155,0.018551
216,0.019696,0.016197
216,0.01741,0.016174
216,0.017324,0.016013
216,0.017157,0.017245
216,0.0184,0.016153
216,0.01732,0.016378
217,0.01753,0.01631
217,0.017465,0.016439
218,0.01759,0.016546
218,0.017706,0.016393
218,0.017556,0.017265
218,0.018418,0.016316
218,0.017468,0.016395
218,0.017552,0.016482
219,0.017632,0.016374
219,0.017528,0.016611
219,0.017773,0.01729
219,0.01845,0.016618
219,0.017828,0.016403
220,0.01757,0.016427
220,0.017579,0.016398
220,0.017552,0.01665
220,0.01781,0.016387
220,0.017554,0.01622
221,0.017388,0.016729
221,0.017898,0.016609
221,0.017835,0.01745
221,0.018621,0.017595
222,0.018757,0.016564
223,0.017733,0.016719
223,0.017893,0.016667
223,0.017918,0.017273
224,0.01845,0.018411
225,0.019604,0.017396
225,0.018578,0.01809
225,0.019281,0.017376
225,0.018581,0.018094
225,0.019277,0.017428
226,0.018667,0.01798
226,0.019163,0.017151
227,0.018367,0.017423
227,0.01861,0.01872
227,0.020005,0.018504
228,0.019693,0.018064
229,0.019267,0.018013
229,0.01921,0.017735
229,0.018939,0.017342
229,0.018638,0.018543
230,0.01986,0.018155
230,0.019356,0.018234
230,0.019416,0.018492
230,0.019691,0.019156
230,0.020466,0.020084
230,0.021304,0.019857
230,0.02112,0.020013
230,0.021229,0.017268
230,0.018474,0.017651
230,0.01891,0.017957
230,0.019167,0.01755
230,0.018806,0.017445
230,0.018639,0.017351
230,0.018535,0.017165
230,0.01836,0.017716
230,0.018955,0.028818
231,0.030127,0.019998
231,0.021283,0.02013
231,0.021394,0.023003
231,0.024213,0.018372
231,0.019581,0.017183
231,0.018396,0.019148
231,0.020364,0.017458
231,0.018674,0.017469
231,0.018723,0.017395
231,0.018592,0.017469
231,0.018666,0.017158
231,0.018352,0.017226
232,0.01842,0.017328
232,0.018525,0.017583
232,0.018789,0.017539
232,0.018732,0.01735
232,0.018561,0.017605
233,0.018823,0.018238
233,0.019436,0.017389
233,0.018586,0.01768
233,0.018915,0.017415
233,0.018623,0.017345
234,0.018562,0.017224
234,0.018444,0.017606
234,0.018818,0.017563
234,0.018772,0.020482
234,0.021792,0.020871
235,0.022118,0.023001
235,0.024739,0.037704
236,0.039079,0.021884
236,0.023282,0.024997
236,0.026325,0.023652
236,0.025061,0.022954
236,0.024216,0.021767
236,0.023068,0.021676
236,0.022929,0.022529
236,0.023822,0.020759
236,0.022162,0.021138
237,0.022532,0.023005
238,0.024393,0.021101
239,0.022441,0.021257
239,0.022703,0.022969
239,0.024399,0.021254
239,0.022561,0.021061
239,0.022453,0.023003
239,0.024257,0.022112
239,0.023373,0.02336
239,0.024783,0.022532
239,0.023902,0.02188
239,0.023148,0.021461
239,0.022761,0.021347
239,0.022638,0.021152
239,0.022459,0.021482
239,0.022745,0.021098
239,0.022322,0.019997
239,0.021235,0.018704
239,0.019935,0.017531
239,0.018753,0.017885
239,0.019106,0.0181
239,0.019314,0.018907
239,0.020136,0.018237
239,0.019467,0.017934
240,0.019192,0.018017
240,0.019232,0.018292
240,0.019532,0.017983
240,0.019204,0.017949
241,0.019183,0.018079
241,0.01931,0.017862
241,0.019093,0.018864
241,0.020092,0.018091
242,0.019314,0.018061
242,0.019292,0.019135
242,0.020369,0.018439
242,0.019772,0.018334
242,0.019565,0.018849
242,0.020082,0.01798
242,0.01921,0.018165
242,0.019492,0.018329
242,0.019556,0.017934
242,0.019165,0.019118
242,0.020346,0.018113
243,0.019394,0.018036
244,0.019272,0.018262
244,0.019516,0.018785
244,0.020097,0.021065
244,0.022414,0.020317
245,0.021569,0.017849
245,0.019086,0.018703
245,0.019961,0.018299
246,0.019552,0.018541
246,0.019785,0.017959
246,0.019196,0.018347
247,0.01961,0.019429
247,0.020679,0.019387
248,0.020644,0.019073
248,0.020318,0.019676
249,0.020933,0.018841
250,0.020099,0.018493
250,0.019753,0.018917
250,0.020187,0.018919
251,0.020175,0.01856
252,0.019835,0.018726
252,0.019986,0.020625
252,0.022044,0.019463
252,0.020777,0.018998
252,0.020265,0.021105
252,0.022385,0.019289
252,0.020595,0.020504
252,0.021777,0.019269
253,0.020584,0.019921
253,0.021203,0.019405
253,0.020679,0.019736
253,0.021052,0.020725
253,0.022005,0.021418
254,0.022701,0.020938
254,0.022225,0.019929
254,0.021213,0.024439
254,0.025823,0.028524
254,0.030065,0.02236
254,0.023696,0.022755
254,0.024055,0.020467
254,0.02175,0.019119
254,0.020407,0.022232
254,0.023524,0.019103
254,0.020385,0.018593
254,0.019857,0.019661
254,0.020942,0.018945
255,0.020232,0.019335
255,0.020617,0.01932
255,0.020596,0.019271
255,0.020543,0.019374
255,0.020665,0.021464
255,0.022871,0.021767
255,0.023044,0.020461
255,0.021789,0.019034
255,0.020301,0.019053
255,0.020325,0.019293
255,0.020565,0.019367
255,0.020631,0.019102
255,0.02037,0.019415
255,0.020686,0.02286
256,0.024189,0.02337
256,0.02488,0.031357
256,0.032967,0.025456
256,0.026968,0.024605
257,0.026018,0.022851
257,0.024216,0.023868
257,0.025278,0.023811
257,0.025269,0.023519
257,0.024845,0.023473
257,0.024813,0.023287
257,0.024656,0.023136
257,0.024462,0.024269
257,0.025679,0.024712
258,0.026076,0.023425
258,0.024797,0.023374
259,0.024768,0.0234
260,0.024724,0.023252
261,0.024652,0.025848
261,0.027168,0.022881
261,0.024397,0.02324
262,0.024569,0.023169
262,0.024629,0.023874
262,0.025347,0.025366
262,0.026699,0.023025
262,0.024323,0.021395
262,0.02269,0.019802
262,0.021112,0.020815
262,0.02211,0.019528
262,0.020827,0.01967
262,0.020971,0.020903
262,0.022199,0.01961
262,0.020906,0.01992
262,0.021293,0.022409
263,0.023839,0.022001
263,0.023321,0.020079
263,0.021377,0.020565
263,0.02187,0.019495
263,0.020797,0.019729
263,0.021033,0.019556
263,0.020849,0.020359
264,0.021671,0.020015
264,0.021306,0.020601
264,0.0219,0.020121
265,0.02147,0.01999
265,0.021296,0.019776
265,0.021073,0.019913
265,0.021219,0.020141
265,0.02145,0.021397
266,0.022698,0.020003
266,0.021317,0.020014
266,0.021422,0.020016
266,0.023551,0.020283
266,0.021594,0.020041
266,0.021355,0.020128
267,0.021587,0.020031
267,0.021347,0.020427
267,0.021743,0.021214
267,0.022531,0.020238
267,0.029571,0.022913
267,0.024386,0.022963
267,0.024428,0.023031
267,0.024487,0.021325
267,0.022649,0.020101
267,0.02142,0.020061
267,0.021365,0.020195
267,0.021501,0.020039
267,0.021357,0.020349
267,0.021722,0.019817
267,0.021132,0.021008
268,0.022328,0.020369
268,0.021673,0.019914
268,0.021229,0.020103
268,0.021423,0.02022
269,0.021541,0.020206
269,0.021517,0.019787
269,0.021099,0.020058
269,0.021381,0.021333
269,0.022647,0.020818
269,0.022181,0.022832
269,0.024238,0.023057
269,0.024373,0.020256
269,0.021566,0.021188
269,0.022509,0.02059
269,0.021909,0.020324
270,0.021648,0.020216
271,0.021545,0.021891
271,0.023223,0.020301
271,0.021632,0.020637
272,0.021964,0.020398
272,0.021711,0.020938
273,0.02228,0.020793
273,0.022124,0.020451
273,0.021776,0.021326
273,0.022722,0.020431
274,0.021775,0.02058
274,0.021908,0.020691
274,0.022026,0.020355
275,0.021697,0.020603
275,0.021939,0.020656
276,0.022067,0.024357
276,0.025712,0.022233
276,0.023576,0.020523
276,0.021864,0.023468
277,0.024816,0.020768
277,0.022106,0.02141
277,0.022793,0.020828
278,0.022169,0.020598
278,0.021943,0.021058
278,0.022409,0.020882
278,0.022234,0.021203
279,0.022549,0.020899
280,0.022264,0.020535
280,0.021941,0.021848
280,0.023203,0.021252
280,0.022614,0.020601
280,0.021961,0.022126
280,0.023482,0.022094
280,0.023443,0.020938
280,0.022303,0.021003
281,0.022386,0.021132
281,0.022494,0.020565
281,0.021919,0.021854
281,0.023212,0.022829
281,0.024287,0.023998
281,0.025389,0.022005
281,0.023358,0.021008
281,0.022368,0.021102
281,0.022464,0.021644
281,0.023002,0.021024
281,0.022392,0.021205
281,0.022666,0.021325
281,0.022681,0.020853
281,0.022217,0.02135
281,0.022708,0.020942
281,0.022286,0.021902
281,0.023262,0.021087
281,0.022474,0.021165
281,0.022525,0.020832
281,0.022196,0.021242
282,0.0226,0.022089
283,0.023462,0.021083
283,0.022452,0.02127
283,0.022638,0.021847
283,0.023225,0.022856
283,0.024215,0.021173
283,0.022531,0.0214
284,0.022805,0.021101
284,0.022481,0.02094
284,0.022306,0.021507
284,0.022874,0.021213
284,0.02257,0.021409
284,0.022784,0.021539
284,0.022903,0.021512
284,0.022868,0.021184
285,0.022562,0.021625
285,0.022994,0.02147
285,0.022849,0.021987
285,0.023365,0.021912
285,0.023277,0.021265
285,0.022646,0.021276
285,0.022705,0.021431
286,0.0228,0.022906
286,0.024306,0.021315
286,0.022695,0.022587
287,0.023967,0.024753
287,0.026149,0.021505
287,0.023075,0.02479
287,0.026264,0.023879
287,0.025265,0.02117
287,0.022552,0.022369
287,0.023757,0.021349
287,0.022724,0.021801
287,0.023172,0.021652
287,0.02303,0.022806
287,0.024194,0.021402
287,0.022789,0.022767
287,0.024149,0.021679
287,0.02305,0.022802
288,0.024186,0.022631
288,0.024015,0.021495
289,0.022872,0.022548
289,0.02399,0.022413
290,0.023792,0.021637
290,0.023023,0.023184
290,0.024591,0.021399
290,0.022791,0.022131
290,0.023532,0.02148
290,0.022874,0.022364
290,0.023758,0.021988
290,0.023375,0.022571
290,0.023955,0.022296
290,0.023669,0.021955
290,0.023364,0.021864
290,0.023255,0.023751
290,0.025135,0.021611
291,0.023003,0.022244
292,0.023645,0.021624
293,0.023015,0.022878
293,0.024331,0.021927
293,0.02333,0.021615
293,0.02301,0.02291
293,0.024308,0.022555
294,0.023956,0.022185
294,0.02359,0.021882
294,0.023282,0.022177
294,0.023581,0.02214
295,0.023548,0.02218
295,0.023581,0.023128
295,0.02458,0.022429
295,0.02393,0.025506
295,0.026908,0.02208
295,0.023483,0.022118
295,0.023527,0.021987
295,0.023392,0.022485
296,0.023912,0.022242
296,0.02371,0.022571
296,0.02405,0.023296
296,0.024702,0.022311
296,0.023745,0.022293
296,0.023701,0.022396
296,0.023823,0.022249
296,0.023651,0.022848
296,0.024256,0.022208
296,0.023627,0.022668
296,0.024064,0.022288
296,0.0237,0.022711
296,0.024101,0.022142
296,0.023542,0.023435
296,0.024842,0.022847
296,0.024262,0.022659
296,0.024069,0.022031
296,0.023438,0.022433
296,0.023833,0.022036
296,0.023432,0.021705
296,0.023105,0.022096
296,0.023494,0.022476
296,0.023874,0.022098
296,0.023499,0.023224
297,0.024633,0.022172
297,0.023584,0.0228
297,0.024206,0.022079
297,0.023494,0.023334
297,0.024789,0.022982
297,0.024389,0.022942
298,0.024369,0.022661
298,0.024078,0.022141
298,0.023549,0.022356
298,0.023772,0.022634
298,0.024046,0.022288
298,0.023689,0.022766
299,0.024275,0.025797
299,0.027217,0.025575
299,0.027004,0.024056
299,0.025466,0.02187
299,0.023277,0.021719
299,0.023125,0.024298
300,0.02571,0.022775
300,0.024199,0.022235
300,0.023646,0.022665
300,0.024089,0.022485
300,0.023906,0.022313
300,0.023743,0.023425
300,0.024864,0.022432
300,0.023848,0.023426
300,0.024838,0.02306
300,0.024469,0.022903
300,0.024321,0.022602
300,0.024018,0.023585
301,0.025002,0.022521
301,0.023955,0.022773
301,0.024187,0.022316
301,0.023735,0.022264
301,0.023693,0.022598
301,0.024004,0.030684
302,0.03211,0.022672
302,0.024093,0.023983
303,0.025418,0.022855
303,0.024285,0.022927
303,0.024395,0.02254
303,0.023985,0.023041
303,0.024471,0.022692
303,0.024123,0.02281
303,0.024241,0.023615
303,0.025042,0.02478
303,0.026201,0.022175
303,0.023598,0.023613
303,0.025093,0.022463
303,0.023902,0.023795
303,0.02522,0.022592
304,0.024034,0.022694
304,0.024129,0.025188
304,0.026704,0.026123
304,0.027703,0.022565
304,0.024002,0.022416
304,0.023972,0.02375
304,0.025186,0.022848
304,0.024281,0.022602
304,0.024029,0.023775
304,0.025207,0.023791
304,0.025219,0.022707
304,0.024141,0.022714
304,0.024156,0.022957
304,0.024397,0.023461
304,0.024885,0.023307
304,0.024735,0.022866
304,0.024303,0.024643
304,0.026186,0.023054
304,0.02449,0.022717
304,0.024157,0.022989
305,0.024405,0.02257
305,0.024011,0.023385
305,0.024815,0.022458
305,0.023889,0.023052
306,0.02449,0.022753
306,0.024224,0.025444
306,0.02688,0.02364
307,0.025089,0.022945
307,0.024393,0.025563
307,0.027074,0.027601
307,0.029046,0.025319
307,0.026766,0.024674
307,0.026121,0.023254
307,0.024693,0.023021
307,0.024467,0.023751
307,0.025201,0.022814
307,0.02426,0.022991
307,0.024487,0.02316
307,0.024592,0.023958
307,0.025426,0.022995
307,0.024455,0.024201
307,0.025669,0.026686
307,0.028232,0.026332
307,0.027798,0.023182
307,0.02463,0.024971
308,0.026409,0.022899
308,0.024343,0.02296
308,0.024403,0.022969
308,0.024453,0.024018
308,0.025457,0.02305
308,0.024495,0.023251
308,0.024712,0.02316
309,0.024649,0.023129
309,0.024569,0.024867
309,0.026312,0.024436
309,0.025887,0.023748
310,0.025196,0.023358
310,0.024797,0.023467
311,0.02492,0.023154
312,0.024618,0.02312
313,0.0246,0.023306
314,0.024761,0.02352
314,0.02498,0.02364
315,0.025097,0.024081
315,0.02555,0.030522
316,0.032004,0.024883
316,0.026376,0.022939
316,0.024448,0.024049
316,0.025535,0.023822
317,0.025307,0.023825
317,0.0253,0.023561
317,0.025028,0.023868
317,0.025349,0.025089
317,0.026625,0.024769
317,0.026232,0.025027
317,0.026492,0.024064
317,0.025543,0.023852
317,0.025327,0.023664
317,0.025137,0.024124
317,0.025589,0.023541
317,0.025018,0.026861
317,0.028425,0.026912
318,0.028384,0.024721
318,0.026198,0.02465
319,0.026133,0.023645
319,0.02521,0.024069
319,0.025556,0.023621
319,0.025104,0.023745
320,0.025231,0.025016
320,0.026493,0.025283
320,0.026769,0.024064
320,0.025544,0.025156
321,0.026651,0.025104
321,0.026578,0.023908
321,0.025397,0.02443
321,0.025928,0.023958
321,0.025447,0.024179
321,0.025664,0.024096
321,0.025591,0.023877
321,0.025366,0.025196
321,0.026686,0.023916
321,0.025425,0.024195
321,0.025689,0.023966
321,0.025453,0.024748
321,0.026243,0.024211
321,0.025705,0.025836
321,0.027321,0.026818
321,0.028499,0.02649
321,0.027976,0.025063
321,0.026552,0.023793
321,0.025317,0.024853
321,0.02635,0.025511
321,0.026992,0.023885
321,0.025391,0.024157
321,0.025645,0.025429
322,0.02692,0.024207
323,0.025697,0.024242
323,0.025734,0.024713
323,0.026199,0.027148
323,0.028761,0.028818
324,0.030389,0.026908
325,0.028409,0.026604
325,0.028094,0.024537
325,0.026039,0.024553
325,0.026051,0.025367
325,0.026859,0.024142
325,0.025663,0.024549
325,0.02604,0.024538
325,0.026041,0.02452
325,0.02607,0.024328
325,0.025825,0.024571
325,0.026071,0.024241
326,0.025752,0.025428
326,0.026929,0.025094
326,0.026591,0.025129
326,0.026711,0.024501
326,0.026006,0.024808
326,0.026315,0.025633
326,0.027149,0.025178
326,0.026678,0.025563
326,0.027058,0.025482
326,0.027223,0.024827
327,0.026314,0.024741
327,0.026243,0.024931
327,0.026444,0.024814
328,0.026322,0.024983
328,0.026497,0.024682
328,0.026187,0.024683
329,0.026198,0.02503
329,0.026533,0.024784
329,0.026294,0.024617
329,0.026152,0.025632
330,0.027137,0.024923
330,0.026449,0.024575
330,0.0261,0.026003
330,0.027527,0.025943
331,0.02754,0.026583
331,0.028363,0.027956
331,0.029564,0.025158
331,0.026675,0.024418
331,0.025943,0.025796
331,0.027315,0.026571
331,0.028094,0.024366
331,0.02589,0.024676
331,0.026202,0.025817
332,0.027335,0.025783
332,0.027319,0.025363
332,0.026949,0.024794
332,0.026324,0.025435
332,0.026961,0.026152
332,0.027672,0.026537
333,0.028061,0.027254
333,0.02878,0.026047
333,0.027571,0.026175
333,0.027699,0.025
334,0.02654,0.024535
334,0.026057,0.02626
334,0.027798,0.025421
334,0.026951,0.024955
334,0.026477,0.025243
334,0.026773,0.025175
334,0.026709,0.024787
334,0.02632,0.025707
334,0.02723,0.026381
334,0.027968,0.025028
334,0.026546,0.025706
334,0.027236,0.025291
334,0.026839,0.025248
334,0.026809,0.025798
335,0.027333,0.025217
335,0.026734,0.026446
335,0.027977,0.025163
335,0.026687,0.026804
335,0.028457,0.029258
335,0.030863,0.027697
336,0.029222,0.025094
336,0.026638,0.026356
336,0.027903,0.025843
336,0.027374,0.026827
336,0.028355,0.025118
336,0.026775,0.025271
336,0.026803,0.025454
336,0.026989,0.025752
336,0.027289,0.027133
337,0.02869,0.025291
337,0.02683,0.025597
337,0.027128,0.02562
338,0.027168,0.026442
338,0.027977,0.026463
338,0.027996,0.025662
338,0.027206,0.025359
338,0.02691,0.025472
339,0.02701,0.02654
339,0.028085,0.026624
339,0.028178,0.027374
340,0.028924,0.025438
341,0.027004,0.025108
341,0.026646,0.025964
341,0.027505,0.027484
341,0.029036,0.025526
341,0.027099,0.025881
341,0.027433,0.025477
341,0.027021,0.025722
341,0.027273,0.025542
341,0.027104,0.025559
341,0.02712,0.026501
341,0.028057,0.026532
341,0.028141,0.025491
341,0.027039,0.028139
341,0.029773,0.02967
341,0.031352,0.027728
342,0.029277,0.025729
343,0.027302,0.025577
343,0.027129,0.027082
344,0.028642,0.025944
344,0.027491,0.024996
344,0.02656,0.027597
345,0.029147,0.025858
345,0.027434,0.026432
345,0.027982,0.026089
345,0.027671,0.025979
346,0.027536,0.027229
346,0.028796,0.025926
346,0.027483,0.026088
346,0.027665,0.026726
346,0.028291,0.027964
346,0.02954,0.026768
346,0.028352,0.028311
346,0.029875,0.029247
346,0.030848,0.028543
346,0.030109,0.026625
346,0.028226,0.025825
346,0.027392,0.028096
346,0.029674,0.026154
346,0.027724,0.025828
346,0.027398,0.025995
346,0.027574,0.026539
